"time","tankA.level_m","tankB.level_m","der(tankA.level_m)","der(tankB.level_m)","q_m3s","valve_open_cmd","zeroFlow.y","valveCommand.openCmd","connectingFlow.level_A_m","connectingFlow.level_B_m","connectingFlow.q_m3s","level_A_m","level_B_m","tankA.qIn_m3s","tankA.qOut_m3s","tankB.qIn_m3s","tankB.qOut_m3s","connectingFlow.openCmd"
108.15,0.3999590465818914,0.4000409534181085,-0,0,0,1,0,1,0.3999590465818914,0.4000409534181085,0,0.3999590465818914,0.4000409534181085,0,0,0,0,1
108.3,0.3999585610648087,0.4000414389351912,-0,0,0,1,0,1,0.3999585610648087,0.4000414389351912,0,0.3999585610648087,0.4000414389351912,0,0,0,0,1
108.45,0.3999580786307204,0.4000419213692796,-0,0,0,1,0,1,0.3999580786307204,0.4000419213692796,0,0.3999580786307204,0.4000419213692796,0,0,0,0,1
108.6,0.3999575992796262,0.4000424007203737,-0,0,0,1,0,1,0.3999575992796262,0.4000424007203737,0,0.3999575992796262,0.4000424007203737,0,0,0,0,1
108.75,0.3999571230115264,0.4000428769884735,-0,0,0,1,0,1,0.3999571230115264,0.4000428769884735,0,0.3999571230115264,0.4000428769884735,0,0,0,0,1
108.9,0.3999566498264209,0.400043350173579,-0,0,0,1,0,1,0.3999566498264209,0.400043350173579,0,0.3999566498264209,0.400043350173579,0,0,0,0,1
109.05,0.3999561797243097,0.4000438202756902,-0,0,0,1,0,1,0.3999561797243097,0.4000438202756902,0,0.3999561797243097,0.4000438202756902,0,0,0,0,1
109.2,0.3999557127051928,0.4000442872948071,-0,0,0,1,0,1,0.3999557127051928,0.4000442872948071,0,0.3999557127051928,0.4000442872948071,0,0,0,0,1
109.35,0.3999552487690702,0.4000447512309297,-0,0,0,1,0,1,0.3999552487690702,0.4000447512309297,0,0.3999552487690702,0.4000447512309297,0,0,0,0,1
109.5,0.399954787915942,0.400045212084058,-0,0,0,1,0,1,0.399954787915942,0.400045212084058,0,0.399954787915942,0.400045212084058,0,0,0,0,1
109.65,0.3999543301458079,0.400045669854192,-0,0,0,1,0,1,0.3999543301458079,0.400045669854192,0,0.3999543301458079,0.400045669854192,0,0,0,0,1
109.8,0.3999538754586682,0.4000461245413317,-0,0,0,1,0,1,0.3999538754586682,0.4000461245413317,0,0.3999538754586682,0.4000461245413317,0,0,0,0,1
109.95,0.3999534238545228,0.4000465761454771,-0,0,0,1,0,1,0.3999534238545228,0.4000465761454771,0,0.3999534238545228,0.4000465761454771,0,0,0,0,1
110.1,0.3999529753333717,0.4000470246666282,-0,0,0,1,0,1,0.3999529753333717,0.4000470246666282,0,0.3999529753333717,0.4000470246666282,0,0,0,0,1
110.25,0.3999525298952149,0.400047470104785,-0,0,0,1,0,1,0.3999525298952149,0.400047470104785,0,0.3999525298952149,0.400047470104785,0,0,0,0,1
110.4,0.3999520875400524,0.4000479124599475,-0,0,0,1,0,1,0.3999520875400524,0.4000479124599475,0,0.3999520875400524,0.4000479124599475,0,0,0,0,1
110.55,0.3999516482678842,0.4000483517321158,-0,0,0,1,0,1,0.3999516482678842,0.4000483517321158,0,0.3999516482678842,0.4000483517321158,0,0,0,0,1
110.7,0.3999512120787103,0.4000487879212896,-0,0,0,1,0,1,0.3999512120787103,0.4000487879212896,0,0.3999512120787103,0.4000487879212896,0,0,0,0,1
110.85,0.3999507789725307,0.4000492210274693,-0,0,0,1,0,1,0.3999507789725307,0.4000492210274693,0,0.3999507789725307,0.4000492210274693,0,0,0,0,1
111,0.3999503489493453,0.4000496510506546,-0,0,0,1,0,1,0.3999503489493453,0.4000496510506546,0,0.3999503489493453,0.4000496510506546,0,0,0,0,1
111.15,0.3999499220091544,0.4000500779908456,-0,0,0,1,0,1,0.3999499220091544,0.4000500779908456,0,0.3999499220091544,0.4000500779908456,0,0,0,0,1
111.3,0.3999494981519576,0.4000505018480423,-0,0,0,1,0,1,0.3999494981519576,0.4000505018480423,0,0.3999494981519576,0.4000505018480423,0,0,0,0,1
111.45,0.3999490773777552,0.4000509226222447,-0,0,0,1,0,1,0.3999490773777552,0.4000509226222447,0,0.3999490773777552,0.4000509226222447,0,0,0,0,1
111.6,0.3999486596865471,0.4000513403134529,-0,0,0,1,0,1,0.3999486596865471,0.4000513403134529,0,0.3999486596865471,0.4000513403134529,0,0,0,0,1
111.75,0.3999482450783333,0.4000517549216666,-0,0,0,1,0,1,0.3999482450783333,0.4000517549216666,0,0.3999482450783333,0.4000517549216666,0,0,0,0,1
111.9,0.3999478335531138,0.4000521664468862,-0,0,0,1,0,1,0.3999478335531138,0.4000521664468862,0,0.3999478335531138,0.4000521664468862,0,0,0,0,1
112.05,0.3999474251108885,0.4000525748891114,-0,0,0,1,0,1,0.3999474251108885,0.4000525748891114,0,0.3999474251108885,0.4000525748891114,0,0,0,0,1
112.2,0.3999470197516576,0.4000529802483423,-0,0,0,1,0,1,0.3999470197516576,0.4000529802483423,0,0.3999470197516576,0.4000529802483423,0,0,0,0,1
112.35,0.399946617475421,0.4000533825245789,-0,0,0,1,0,1,0.399946617475421,0.4000533825245789,0,0.399946617475421,0.4000533825245789,0,0,0,0,1
112.5,0.3999462182821787,0.4000537817178212,-0,0,0,1,0,1,0.3999462182821787,0.4000537817178212,0,0.3999462182821787,0.4000537817178212,0,0,0,0,1
112.65,0.3999458221719306,0.4000541778280693,-0,0,0,1,0,1,0.3999458221719306,0.4000541778280693,0,0.3999458221719306,0.4000541778280693,0,0,0,0,1
112.8,0.3999454291446769,0.400054570855323,-0,0,0,1,0,1,0.3999454291446769,0.400054570855323,0,0.3999454291446769,0.400054570855323,0,0,0,0,1
112.95,0.3999450392004175,0.4000549607995824,-0,0,0,1,0,1,0.3999450392004175,0.4000549607995824,0,0.3999450392004175,0.4000549607995824,0,0,0,0,1
113.1,0.3999446523391524,0.4000553476608475,-0,0,0,1,0,1,0.3999446523391524,0.4000553476608475,0,0.3999446523391524,0.4000553476608475,0,0,0,0,1
113.25,0.3999442685608815,0.4000557314391184,-0,0,0,1,0,1,0.3999442685608815,0.4000557314391184,0,0.3999442685608815,0.4000557314391184,0,0,0,0,1
113.4,0.399943887865605,0.4000561121343949,-0,0,0,1,0,1,0.399943887865605,0.4000561121343949,0,0.399943887865605,0.4000561121343949,0,0,0,0,1
113.55,0.3999435102533228,0.4000564897466771,-0,0,0,1,0,1,0.3999435102533228,0.4000564897466771,0,0.3999435102533228,0.4000564897466771,0,0,0,0,1
113.7,0.3999431357240348,0.4000568642759651,-0,0,0,1,0,1,0.3999431357240348,0.4000568642759651,0,0.3999431357240348,0.4000568642759651,0,0,0,0,1
113.85,0.3999427642777412,0.4000572357222588,-0,0,0,1,0,1,0.3999427642777412,0.4000572357222588,0,0.3999427642777412,0.4000572357222588,0,0,0,0,1
114,0.3999423959144419,0.400057604085558,-0,0,0,1,0,1,0.3999423959144419,0.400057604085558,0,0.3999423959144419,0.400057604085558,0,0,0,0,1
114.15,0.3999420306341369,0.4000579693658631,-0,0,0,1,0,1,0.3999420306341369,0.4000579693658631,0,0.3999420306341369,0.4000579693658631,0,0,0,0,1
114.3,0.3999416684368261,0.4000583315631738,-0,0,0,1,0,1,0.3999416684368261,0.4000583315631738,0,0.3999416684368261,0.4000583315631738,0,0,0,0,1
114.45,0.3999413093225097,0.4000586906774903,-0,0,0,1,0,1,0.3999413093225097,0.4000586906774903,0,0.3999413093225097,0.4000586906774903,0,0,0,0,1
114.6,0.3999409532911876,0.4000590467088124,-0,0,0,1,0,1,0.3999409532911876,0.4000590467088124,0,0.3999409532911876,0.4000590467088124,0,0,0,0,1
114.75,0.3999406003428597,0.4000593996571403,-0,0,0,1,0,1,0.3999406003428597,0.4000593996571403,0,0.3999406003428597,0.4000593996571403,0,0,0,0,1
114.9,0.3999402504775261,0.4000597495224738,-0,0,0,1,0,1,0.3999402504775261,0.4000597495224738,0,0.3999402504775261,0.4000597495224738,0,0,0,0,1
115.05,0.3999399036951869,0.400060096304813,-0,0,0,1,0,1,0.3999399036951869,0.400060096304813,0,0.3999399036951869,0.400060096304813,0,0,0,0,1
115.2,0.399939559995842,0.400060440004158,-0,0,0,1,0,1,0.399939559995842,0.400060440004158,0,0.399939559995842,0.400060440004158,0,0,0,0,1
115.35,0.3999392193794913,0.4000607806205086,-0,0,0,1,0,1,0.3999392193794913,0.4000607806205086,0,0.3999392193794913,0.4000607806205086,0,0,0,0,1
115.5,0.399938881846135,0.400061118153865,-0,0,0,1,0,1,0.399938881846135,0.400061118153865,0,0.399938881846135,0.400061118153865,0,0,0,0,1
115.65,0.3999385473957729,0.400061452604227,-0,0,0,1,0,1,0.3999385473957729,0.400061452604227,0,0.3999385473957729,0.400061452604227,0,0,0,0,1
115.8,0.3999382160284052,0.4000617839715948,-0,0,0,1,0,1,0.3999382160284052,0.4000617839715948,0,0.3999382160284052,0.4000617839715948,0,0,0,0,1
115.95,0.3999378877440317,0.4000621122559682,-0,0,0,1,0,1,0.3999378877440317,0.4000621122559682,0,0.3999378877440317,0.4000621122559682,0,0,0,0,1
116.1,0.3999375625426526,0.4000624374573474,-0,0,0,1,0,1,0.3999375625426526,0.4000624374573474,0,0.3999375625426526,0.4000624374573474,0,0,0,0,1
116.25,0.3999372404242678,0.4000627595757322,-0,0,0,1,0,1,0.3999372404242678,0.4000627595757322,0,0.3999372404242678,0.4000627595757322,0,0,0,0,1
116.4,0.3999369213888772,0.4000630786111227,-0,0,0,1,0,1,0.3999369213888772,0.4000630786111227,0,0.3999369213888772,0.4000630786111227,0,0,0,0,1
116.55,0.3999366054364809,0.400063394563519,-0,0,0,1,0,1,0.3999366054364809,0.400063394563519,0,0.3999366054364809,0.400063394563519,0,0,0,0,1
116.7,0.399936292567079,0.400063707432921,-0,0,0,1,0,1,0.399936292567079,0.400063707432921,0,0.399936292567079,0.400063707432921,0,0,0,0,1
116.85,0.3999359827806713,0.4000640172193286,-0,0,0,1,0,1,0.3999359827806713,0.4000640172193286,0,0.3999359827806713,0.4000640172193286,0,0,0,0,1
117,0.3999356760772579,0.400064323922742,-0,0,0,1,0,1,0.3999356760772579,0.400064323922742,0,0.3999356760772579,0.400064323922742,0,0,0,0,1
117.15,0.3999353724568389,0.400064627543161,-0,0,0,1,0,1,0.3999353724568389,0.400064627543161,0,0.3999353724568389,0.400064627543161,0,0,0,0,1
117.3,0.3999350719194142,0.4000649280805857,-0,0,0,1,0,1,0.3999350719194142,0.4000649280805857,0,0.3999350719194142,0.4000649280805857,0,0,0,0,1
117.45,0.3999347744649837,0.4000652255350162,-0,0,0,1,0,1,0.3999347744649837,0.4000652255350162,0,0.3999347744649837,0.4000652255350162,0,0,0,0,1
117.6,0.3999344800935475,0.4000655199064524,-0,0,0,1,0,1,0.3999344800935475,0.4000655199064524,0,0.3999344800935475,0.4000655199064524,0,0,0,0,1
117.75,0.3999341888051056,0.4000658111948943,-0,0,0,1,0,1,0.3999341888051056,0.4000658111948943,0,0.3999341888051056,0.4000658111948943,0,0,0,0,1
117.9,0.3999339005996581,0.4000660994003418,-0,0,0,1,0,1,0.3999339005996581,0.4000660994003418,0,0.3999339005996581,0.4000660994003418,0,0,0,0,1
118.05,0.3999336154772049,0.4000663845227951,-0,0,0,1,0,1,0.3999336154772049,0.4000663845227951,0,0.3999336154772049,0.4000663845227951,0,0,0,0,1
118.2,0.3999333334377458,0.4000666665622541,-0,0,0,1,0,1,0.3999333334377458,0.4000666665622541,0,0.3999333334377458,0.4000666665622541,0,0,0,0,1
118.35,0.3999330544812812,0.4000669455187187,-0,0,0,1,0,1,0.3999330544812812,0.4000669455187187,0,0.3999330544812812,0.4000669455187187,0,0,0,0,1
118.5,0.3999327786078108,0.4000672213921891,-0,0,0,1,0,1,0.3999327786078108,0.4000672213921891,0,0.3999327786078108,0.4000672213921891,0,0,0,0,1
118.65,0.3999325058173347,0.4000674941826652,-0,0,0,1,0,1,0.3999325058173347,0.4000674941826652,0,0.3999325058173347,0.4000674941826652,0,0,0,0,1
118.8,0.399932236109853,0.4000677638901469,-0,0,0,1,0,1,0.399932236109853,0.4000677638901469,0,0.399932236109853,0.4000677638901469,0,0,0,0,1
118.95,0.3999319694853655,0.4000680305146344,-0,0,0,1,0,1,0.3999319694853655,0.4000680305146344,0,0.3999319694853655,0.4000680305146344,0,0,0,0,1
119.1,0.3999317059438724,0.4000682940561275,-0,0,0,1,0,1,0.3999317059438724,0.4000682940561275,0,0.3999317059438724,0.4000682940561275,0,0,0,0,1
119.25,0.3999314454853735,0.4000685545146265,-0,0,0,1,0,1,0.3999314454853735,0.4000685545146265,0,0.3999314454853735,0.4000685545146265,0,0,0,0,1
119.4,0.3999311881098689,0.400068811890131,-0,0,0,1,0,1,0.3999311881098689,0.400068811890131,0,0.3999311881098689,0.400068811890131,0,0,0,0,1
119.55,0.3999309338173587,0.4000690661826413,-0,0,0,1,0,1,0.3999309338173587,0.4000690661826413,0,0.3999309338173587,0.4000690661826413,0,0,0,0,1
119.7,0.3999306826078426,0.4000693173921573,-0,0,0,1,0,1,0.3999306826078426,0.4000693173921573,0,0.3999306826078426,0.4000693173921573,0,0,0,0,1
119.85,0.399930434481321,0.4000695655186789,-0,0,0,1,0,1,0.399930434481321,0.4000695655186789,0,0.399930434481321,0.4000695655186789,0,0,0,0,1
120,0.3999301894377936,0.4000698105622064,-0,0,0,1,0,1,0.3999301894377936,0.4000698105622064,0,0.3999301894377936,0.4000698105622064,0,0,0,0,1
120.15,0.3999299474772606,0.4000700525227394,-0,0,0,1,0,1,0.3999299474772606,0.4000700525227394,0,0.3999299474772606,0.4000700525227394,0,0,0,0,1
120.3,0.3999297085997218,0.4000702914002782,-0,0,0,1,0,1,0.3999297085997218,0.4000702914002782,0,0.3999297085997218,0.4000702914002782,0,0,0,0,1
120.45,0.3999294728051773,0.4000705271948227,-0,0,0,1,0,1,0.3999294728051773,0.4000705271948227,0,0.3999294728051773,0.4000705271948227,0,0,0,0,1
120.6,0.3999292400936271,0.4000707599063729,-0,0,0,1,0,1,0.3999292400936271,0.4000707599063729,0,0.3999292400936271,0.4000707599063729,0,0,0,0,1
120.75,0.3999290104650712,0.4000709895349287,-0,0,0,1,0,1,0.3999290104650712,0.4000709895349287,0,0.3999290104650712,0.4000709895349287,0,0,0,0,1
120.9,0.3999287839195096,0.4000712160804903,-0,0,0,1,0,1,0.3999287839195096,0.4000712160804903,0,0.3999287839195096,0.4000712160804903,0,0,0,0,1
121.05,0.3999285604569423,0.4000714395430576,-0,0,0,1,0,1,0.3999285604569423,0.4000714395430576,0,0.3999285604569423,0.4000714395430576,0,0,0,0,1
121.2,0.3999283400773693,0.4000716599226306,-0,0,0,1,0,1,0.3999283400773693,0.4000716599226306,0,0.3999283400773693,0.4000716599226306,0,0,0,0,1
121.35,0.3999281227807907,0.4000718772192093,-0,0,0,1,0,1,0.3999281227807907,0.4000718772192093,0,0.3999281227807907,0.4000718772192093,0,0,0,0,1
121.5,0.3999279085672063,0.4000720914327937,-0,0,0,1,0,1,0.3999279085672063,0.4000720914327937,0,0.3999279085672063,0.4000720914327937,0,0,0,0,1
121.65,0.3999276974366162,0.4000723025633838,-0,0,0,1,0,1,0.3999276974366162,0.4000723025633838,0,0.3999276974366162,0.4000723025633838,0,0,0,0,1
121.8,0.3999274893890204,0.4000725106109795,-0,0,0,1,0,1,0.3999274893890204,0.4000725106109795,0,0.3999274893890204,0.4000725106109795,0,0,0,0,1
121.95,0.3999272844244189,0.4000727155755811,-0,0,0,1,0,1,0.3999272844244189,0.4000727155755811,0,0.3999272844244189,0.4000727155755811,0,0,0,0,1
122.1,0.3999270825428117,0.4000729174571883,-0,0,0,1,0,1,0.3999270825428117,0.4000729174571883,0,0.3999270825428117,0.4000729174571883,0,0,0,0,1
122.25,0.3999268837441988,0.4000731162558012,-0,0,0,1,0,1,0.3999268837441988,0.4000731162558012,0,0.3999268837441988,0.4000731162558012,0,0,0,0,1
122.4,0.3999266880285802,0.4000733119714197,-0,0,0,1,0,1,0.3999266880285802,0.4000733119714197,0,0.3999266880285802,0.4000733119714197,0,0,0,0,1
122.55,0.3999264953959559,0.400073504604044,-0,0,0,1,0,1,0.3999264953959559,0.400073504604044,0,0.3999264953959559,0.400073504604044,0,0,0,0,1
122.7,0.3999263058463259,0.400073694153674,-0,0,0,1,0,1,0.3999263058463259,0.400073694153674,0,0.3999263058463259,0.400073694153674,0,0,0,0,1
122.85,0.3999261193796902,0.4000738806203097,-0,0,0,1,0,1,0.3999261193796902,0.4000738806203097,0,0.3999261193796902,0.4000738806203097,0,0,0,0,1
123,0.3999259359960489,0.4000740640039511,-0,0,0,1,0,1,0.3999259359960489,0.4000740640039511,0,0.3999259359960489,0.4000740640039511,0,0,0,0,1
123.15,0.3999257556954017,0.4000742443045982,-0,0,0,1,0,1,0.3999257556954017,0.4000742443045982,0,0.3999257556954017,0.4000742443045982,0,0,0,0,1
123.3,0.3999255784777489,0.400074421522251,-0,0,0,1,0,1,0.3999255784777489,0.400074421522251,0,0.3999255784777489,0.400074421522251,0,0,0,0,1
123.45,0.3999254043430904,0.4000745956569095,-0,0,0,1,0,1,0.3999254043430904,0.4000745956569095,0,0.3999254043430904,0.4000745956569095,0,0,0,0,1
123.6,0.3999252332914262,0.4000747667085737,-0,0,0,1,0,1,0.3999252332914262,0.4000747667085737,0,0.3999252332914262,0.4000747667085737,0,0,0,0,1
123.75,0.3999250653227563,0.4000749346772436,-0,0,0,1,0,1,0.3999250653227563,0.4000749346772436,0,0.3999250653227563,0.4000749346772436,0,0,0,0,1
123.9,0.3999249004370807,0.4000750995629193,-0,0,0,1,0,1,0.3999249004370807,0.4000750995629193,0,0.3999249004370807,0.4000750995629193,0,0,0,0,1
124.05,0.3999247386343994,0.4000752613656005,-0,0,0,1,0,1,0.3999247386343994,0.4000752613656005,0,0.3999247386343994,0.4000752613656005,0,0,0,0,1
124.2,0.3999245799147124,0.4000754200852875,-0,0,0,1,0,1,0.3999245799147124,0.4000754200852875,0,0.3999245799147124,0.4000754200852875,0,0,0,0,1
124.35,0.3999244242780197,0.4000755757219803,-0,0,0,1,0,1,0.3999244242780197,0.4000755757219803,0,0.3999244242780197,0.4000755757219803,0,0,0,0,1
124.5,0.3999242717243213,0.4000757282756787,-0,0,0,1,0,1,0.3999242717243213,0.4000757282756787,0,0.3999242717243213,0.4000757282756787,0,0,0,0,1
124.65,0.3999241222536172,0.4000758777463828,-0,0,0,1,0,1,0.3999241222536172,0.4000758777463828,0,0.3999241222536172,0.4000758777463828,0,0,0,0,1
124.8,0.3999239758659073,0.4000760241340926,-0,0,0,1,0,1,0.3999239758659073,0.4000760241340926,0,0.3999239758659073,0.4000760241340926,0,0,0,0,1
124.95,0.3999238325611918,0.4000761674388081,-0,0,0,1,0,1,0.3999238325611918,0.4000761674388081,0,0.3999238325611918,0.4000761674388081,0,0,0,0,1
125.1,0.3999236923394706,0.4000763076605293,-0,0,0,1,0,1,0.3999236923394706,0.4000763076605293,0,0.3999236923394706,0.4000763076605293,0,0,0,0,1
125.25,0.3999235552007437,0.4000764447992562,-0,0,0,1,0,1,0.3999235552007437,0.4000764447992562,0,0.3999235552007437,0.4000764447992562,0,0,0,0,1
125.4,0.3999234211450111,0.4000765788549889,-0,0,0,1,0,1,0.3999234211450111,0.4000765788549889,0,0.3999234211450111,0.4000765788549889,0,0,0,0,1
125.55,0.3999232901722727,0.4000767098277272,-0,0,0,1,0,1,0.3999232901722727,0.4000767098277272,0,0.3999232901722727,0.4000767098277272,0,0,0,0,1
125.7,0.3999231622825288,0.4000768377174712,-0,0,0,1,0,1,0.3999231622825288,0.4000768377174712,0,0.3999231622825288,0.4000768377174712,0,0,0,0,1
125.85,0.3999230374757791,0.4000769625242209,-0,0,0,1,0,1,0.3999230374757791,0.4000769625242209,0,0.3999230374757791,0.4000769625242209,0,0,0,0,1
126,0.3999229157520236,0.4000770842479763,-0,0,0,1,0,1,0.3999229157520236,0.4000770842479763,0,0.3999229157520236,0.4000770842479763,0,0,0,0,1
126.15,0.3999227971112624,0.4000772028887375,-0,0,0,1,0,1,0.3999227971112624,0.4000772028887375,0,0.3999227971112624,0.4000772028887375,0,0,0,0,1
126.3,0.3999226815534957,0.4000773184465042,-0,0,0,1,0,1,0.3999226815534957,0.4000773184465042,0,0.3999226815534957,0.4000773184465042,0,0,0,0,1
126.45,0.3999225690787231,0.4000774309212768,-0,0,0,1,0,1,0.3999225690787231,0.4000774309212768,0,0.3999225690787231,0.4000774309212768,0,0,0,0,1
126.6,0.3999224596869449,0.400077540313055,-0,0,0,1,0,1,0.3999224596869449,0.400077540313055,0,0.3999224596869449,0.400077540313055,0,0,0,0,1
126.75,0.399922353378161,0.400077646621839,-0,0,0,1,0,1,0.399922353378161,0.400077646621839,0,0.399922353378161,0.400077646621839,0,0,0,0,1
126.9,0.3999222501523714,0.4000777498476286,-0,0,0,1,0,1,0.3999222501523714,0.4000777498476286,0,0.3999222501523714,0.4000777498476286,0,0,0,0,1
127.05,0.399922150009576,0.4000778499904239,-0,0,0,1,0,1,0.399922150009576,0.4000778499904239,0,0.399922150009576,0.4000778499904239,0,0,0,0,1
127.2,0.399922052949775,0.4000779470502249,-0,0,0,1,0,1,0.399922052949775,0.4000779470502249,0,0.399922052949775,0.4000779470502249,0,0,0,0,1
127.35,0.3999219589729683,0.4000780410270317,-0,0,0,1,0,1,0.3999219589729683,0.4000780410270317,0,0.3999219589729683,0.4000780410270317,0,0,0,0,1
127.5,0.3999218680791559,0.4000781319208441,-0,0,0,1,0,1,0.3999218680791559,0.4000781319208441,0,0.3999218680791559,0.4000781319208441,0,0,0,0,1
127.65,0.3999217802683377,0.4000782197316622,-0,0,0,1,0,1,0.3999217802683377,0.4000782197316622,0,0.3999217802683377,0.4000782197316622,0,0,0,0,1
127.8,0.3999216955405138,0.4000783044594861,-0,0,0,1,0,1,0.3999216955405138,0.4000783044594861,0,0.3999216955405138,0.4000783044594861,0,0,0,0,1
127.95,0.3999216138956844,0.4000783861043156,-0,0,0,1,0,1,0.3999216138956844,0.4000783861043156,0,0.3999216138956844,0.4000783861043156,0,0,0,0,1
128.1,0.3999215353338491,0.4000784646661508,-0,0,0,1,0,1,0.3999215353338491,0.4000784646661508,0,0.3999215353338491,0.4000784646661508,0,0,0,0,1
128.25,0.3999214598550082,0.4000785401449918,-0,0,0,1,0,1,0.3999214598550082,0.4000785401449918,0,0.3999214598550082,0.4000785401449918,0,0,0,0,1
128.4,0.3999213874591615,0.4000786125408384,-0,0,0,1,0,1,0.3999213874591615,0.4000786125408384,0,0.3999213874591615,0.4000786125408384,0,0,0,0,1
128.55,0.3999213181463092,0.4000786818536907,-0,0,0,1,0,1,0.3999213181463092,0.4000786818536907,0,0.3999213181463092,0.4000786818536907,0,0,0,0,1
128.7,0.3999212519164511,0.4000787480835488,-0,0,0,1,0,1,0.3999212519164511,0.4000787480835488,0,0.3999212519164511,0.4000787480835488,0,0,0,0,1
128.85,0.3999211887695874,0.4000788112304126,-0,0,0,1,0,1,0.3999211887695874,0.4000788112304126,0,0.3999211887695874,0.4000788112304126,0,0,0,0,1
129,0.3999211287057179,0.400078871294282,-0,0,0,1,0,1,0.3999211287057179,0.400078871294282,0,0.3999211287057179,0.400078871294282,0,0,0,0,1
129.15,0.3999210717248428,0.4000789282751571,-0,0,0,1,0,1,0.3999210717248428,0.4000789282751571,0,0.3999210717248428,0.4000789282751571,0,0,0,0,1
129.3,0.399921017826962,0.4000789821730379,-0,0,0,1,0,1,0.399921017826962,0.4000789821730379,0,0.399921017826962,0.4000789821730379,0,0,0,0,1
129.45,0.3999209670120754,0.4000790329879245,-0,0,0,1,0,1,0.3999209670120754,0.4000790329879245,0,0.3999209670120754,0.4000790329879245,0,0,0,0,1
129.6,0.3999209192801832,0.4000790807198167,-0,0,0,1,0,1,0.3999209192801832,0.4000790807198167,0,0.3999209192801832,0.4000790807198167,0,0,0,0,1
129.75,0.3999208746312852,0.4000791253687147,-0,0,0,1,0,1,0.3999208746312852,0.4000791253687147,0,0.3999208746312852,0.4000791253687147,0,0,0,0,1
129.9,0.3999208330653816,0.4000791669346184,-0,0,0,1,0,1,0.3999208330653816,0.4000791669346184,0,0.3999208330653816,0.4000791669346184,0,0,0,0,1
130.05,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.2,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.35,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.5,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.65,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.8,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
130.95,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.1,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.25,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.4,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.55,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.7,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
131.85,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.15,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.3,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.45,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.6,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.75,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
132.9,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
133.05,0.3999208104220355,0.4000791895779644,-0,0,0,1,0,1,0.3999208104220355,0.4000791895779644,0,0.3999208104220355,0.4000791895779644,0,0,0,0,1
