"time","plant.h1","plant.h2","der(plant.h1)","der(plant.h2)","controller.activeWaitDuration","controller.waitElapsed","controller_state_id","shutSchedule.combiTimeTable.y[1]","startSchedule.combiTimeTable.y[1]","stopSchedule.combiTimeTable.y[1]","time_s","u1Real.y","u2Real.y","u3Real.y","valve1_open_cmd","valve2_open_cmd","valve3_open_cmd","wait_remaining_s","controller.storedWaitRemaining","controller.tEnter","controller.mode","controller.resumeMode","controller.shutButton","controller.shutPulse","controller.startButton","controller.startPulse","controller.stopButton","controller.stopPulse","controller.valve1","controller.valve2","controller.valve3","controller.controller_state_id","controller.level1","controller.level2","controller.wait_remaining_s","plant.tank1_level_m","plant.tank2_level_m","plant.u1","plant.u2","plant.u3","shutSchedule.realToBoolean.u","startSchedule.realToBoolean.u","stopSchedule.realToBoolean.u","tank1_level_m","tank2_level_m","valve1CmdReal.y","valve2CmdReal.y","valve3CmdReal.y","shutSchedule.realToBoolean.y","shutSchedule.y","startSchedule.realToBoolean.y","startSchedule.y","stopSchedule.realToBoolean.y","stopSchedule.y","u1Real.u","u2Real.u","u3Real.u","valve1CmdReal.u","valve2CmdReal.u","valve3CmdReal.u"
315.9,0.5153750003529145,0.2939642855660887,-0.00375,0.003214285714285714,0,35.89999997189682,3,0,0,0,315.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.5153750003529145,0.2939642855660887,0,0.5153750003529145,0.2939642855660887,0,1,0,0,0,0,0.5153750003529145,0.2939642855660887,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
316.8,0.5120000003529144,0.296857142708946,-0.00375,0.003214285714285714,0,36.79999997189685,3,0,0,0,316.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.5120000003529144,0.296857142708946,0,0.5120000003529144,0.296857142708946,0,1,0,0,0,0,0.5120000003529144,0.296857142708946,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
317.7,0.5086250003529145,0.2997499998518031,-0.00375,0.003214285714285714,0,37.69999997189683,3,0,0,0,317.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.5086250003529145,0.2997499998518031,0,0.5086250003529145,0.2997499998518031,0,1,0,0,0,0,0.5086250003529145,0.2997499998518031,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
318.6,0.5052500003529143,0.3026428569946603,-0.00375,0.003214285714285714,0,38.59999997189686,3,0,0,0,318.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.5052500003529143,0.3026428569946603,0,0.5052500003529143,0.3026428569946603,0,1,0,0,0,0,0.5052500003529143,0.3026428569946603,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
319.5,0.5018750003529144,0.3055357141375173,-0.00375,0.003214285714285714,0,39.49999997189684,3,0,0,0,319.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.5018750003529144,0.3055357141375173,0,0.5018750003529144,0.3055357141375173,0,1,0,0,0,0,0.5018750003529144,0.3055357141375173,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
320.4,0.4985000003529145,0.3084285712803744,-0.00375,0.003214285714285714,0,40.39999997189682,3,0,0,0,320.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4985000003529145,0.3084285712803744,0,0.4985000003529145,0.3084285712803744,0,1,0,0,0,0,0.4985000003529145,0.3084285712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
321.3,0.4951250003529144,0.3113214284232317,-0.00375,0.003214285714285714,0,41.29999997189685,3,0,0,0,321.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4951250003529144,0.3113214284232317,0,0.4951250003529144,0.3113214284232317,0,1,0,0,0,0,0.4951250003529144,0.3113214284232317,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
322.2,0.4917500003529144,0.3142142855660888,-0.00375,0.003214285714285714,0,42.19999997189683,3,0,0,0,322.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4917500003529144,0.3142142855660888,0,0.4917500003529144,0.3142142855660888,0,1,0,0,0,0,0.4917500003529144,0.3142142855660888,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
323.1,0.4883750003529143,0.317107142708946,-0.00375,0.003214285714285714,0,43.09999997189686,3,0,0,0,323.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4883750003529143,0.317107142708946,0,0.4883750003529143,0.317107142708946,0,1,0,0,0,0,0.4883750003529143,0.317107142708946,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
324,0.4850000003529144,0.3199999998518031,-0.00375,0.003214285714285714,0,43.99999997189684,3,0,0,0,324,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4850000003529144,0.3199999998518031,0,0.4850000003529144,0.3199999998518031,0,1,0,0,0,0,0.4850000003529144,0.3199999998518031,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
324.9,0.4816250003529145,0.3228928569946601,-0.00375,0.003214285714285714,0,44.89999997189682,3,0,0,0,324.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4816250003529145,0.3228928569946601,0,0.4816250003529145,0.3228928569946601,0,1,0,0,0,0,0.4816250003529145,0.3228928569946601,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
325.8,0.4782500003529144,0.3257857141375174,-0.00375,0.003214285714285714,0,45.79999997189685,3,0,0,0,325.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4782500003529144,0.3257857141375174,0,0.4782500003529144,0.3257857141375174,0,1,0,0,0,0,0.4782500003529144,0.3257857141375174,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
326.7,0.4748750003529145,0.3286785712803745,-0.00375,0.003214285714285714,0,46.69999997189683,3,0,0,0,326.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4748750003529145,0.3286785712803745,0,0.4748750003529145,0.3286785712803745,0,1,0,0,0,0,0.4748750003529145,0.3286785712803745,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
327.6,0.4715000003529143,0.3315714284232317,-0.00375,0.003214285714285714,0,47.59999997189686,3,0,0,0,327.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4715000003529143,0.3315714284232317,0,0.4715000003529143,0.3315714284232317,0,1,0,0,0,0,0.4715000003529143,0.3315714284232317,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
328.5,0.4681250003529144,0.3344642855660888,-0.00375,0.003214285714285714,0,48.49999997189684,3,0,0,0,328.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4681250003529144,0.3344642855660888,0,0.4681250003529144,0.3344642855660888,0,1,0,0,0,0,0.4681250003529144,0.3344642855660888,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
329.4,0.4647500003529145,0.3373571427089458,-0.00375,0.003214285714285714,0,49.39999997189682,3,0,0,0,329.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4647500003529145,0.3373571427089458,0,0.4647500003529145,0.3373571427089458,0,1,0,0,0,0,0.4647500003529145,0.3373571427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
330.3,0.4613750003529143,0.3402499998518031,-0.00375,0.003214285714285714,0,50.29999997189685,3,0,0,0,330.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4613750003529143,0.3402499998518031,0,0.4613750003529143,0.3402499998518031,0,1,0,0,0,0,0.4613750003529143,0.3402499998518031,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
331.2,0.4580000003529144,0.3431428569946602,-0.00375,0.003214285714285714,0,51.19999997189683,3,0,0,0,331.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4580000003529144,0.3431428569946602,0,0.4580000003529144,0.3431428569946602,0,1,0,0,0,0,0.4580000003529144,0.3431428569946602,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
332.1,0.4546250003529143,0.3460357141375174,-0.00375,0.003214285714285714,0,52.09999997189686,3,0,0,0,332.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4546250003529143,0.3460357141375174,0,0.4546250003529143,0.3460357141375174,0,1,0,0,0,0,0.4546250003529143,0.3460357141375174,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
333,0.4512500003529145,0.3489285712803744,-0.00375,0.003214285714285714,0,52.99999997189684,3,0,0,0,333,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4512500003529145,0.3489285712803744,0,0.4512500003529145,0.3489285712803744,0,1,0,0,0,0,0.4512500003529145,0.3489285712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
333.9,0.4478750003529146,0.3518214284232314,-0.00375,0.003214285714285714,0,53.89999997189682,3,0,0,0,333.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4478750003529146,0.3518214284232314,0,0.4478750003529146,0.3518214284232314,0,1,0,0,0,0,0.4478750003529146,0.3518214284232314,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
334.8,0.4445000003529145,0.3547142855660886,-0.00375,0.003214285714285714,0,54.79999997189685,3,0,0,0,334.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4445000003529145,0.3547142855660886,0,0.4445000003529145,0.3547142855660886,0,1,0,0,0,0,0.4445000003529145,0.3547142855660886,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
335.7,0.4411250003529146,0.3576071427089458,-0.00375,0.003214285714285714,0,55.69999997189683,3,0,0,0,335.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4411250003529146,0.3576071427089458,0,0.4411250003529146,0.3576071427089458,0,1,0,0,0,0,0.4411250003529146,0.3576071427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
336.6,0.4377500003529144,0.360499999851803,-0.00375,0.003214285714285714,0,56.59999997189686,3,0,0,0,336.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4377500003529144,0.360499999851803,0,0.4377500003529144,0.360499999851803,0,1,0,0,0,0,0.4377500003529144,0.360499999851803,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
337.5,0.4343750003529145,0.3633928569946601,-0.00375,0.003214285714285714,0,57.49999997189684,3,0,0,0,337.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4343750003529145,0.3633928569946601,0,0.4343750003529145,0.3633928569946601,0,1,0,0,0,0,0.4343750003529145,0.3633928569946601,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
338.4,0.4310000003529146,0.3662857141375171,-0.00375,0.003214285714285714,0,58.39999997189682,3,0,0,0,338.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4310000003529146,0.3662857141375171,0,0.4310000003529146,0.3662857141375171,0,1,0,0,0,0,0.4310000003529146,0.3662857141375171,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
339.3,0.4276250003529145,0.3691785712803744,-0.00375,0.003214285714285714,0,59.29999997189685,3,0,0,0,339.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4276250003529145,0.3691785712803744,0,0.4276250003529145,0.3691785712803744,0,1,0,0,0,0,0.4276250003529145,0.3691785712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
340.2,0.4242500003529146,0.3720714284232315,-0.00375,0.003214285714285714,0,60.19999997189683,3,0,0,0,340.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4242500003529146,0.3720714284232315,0,0.4242500003529146,0.3720714284232315,0,1,0,0,0,0,0.4242500003529146,0.3720714284232315,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
341.1,0.4208750003529145,0.3749642855660887,-0.00375,0.003214285714285714,0,61.09999997189686,3,0,0,0,341.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4208750003529145,0.3749642855660887,0,0.4208750003529145,0.3749642855660887,0,1,0,0,0,0,0.4208750003529145,0.3749642855660887,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
342,0.4175000003529145,0.3778571427089458,-0.00375,0.003214285714285714,0,61.99999997189684,3,0,0,0,342,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4175000003529145,0.3778571427089458,0,0.4175000003529145,0.3778571427089458,0,1,0,0,0,0,0.4175000003529145,0.3778571427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
342.9,0.4141250003529146,0.3807499998518029,-0.00375,0.003214285714285714,0,62.89999997189682,3,0,0,0,342.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4141250003529146,0.3807499998518029,0,0.4141250003529146,0.3807499998518029,0,1,0,0,0,0,0.4141250003529146,0.3807499998518029,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
343.8,0.4107500003529145,0.3836428569946601,-0.00375,0.003214285714285714,0,63.79999997189685,3,0,0,0,343.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4107500003529145,0.3836428569946601,0,0.4107500003529145,0.3836428569946601,0,1,0,0,0,0,0.4107500003529145,0.3836428569946601,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
344.7,0.4073750003529145,0.3865357141375172,-0.00375,0.003214285714285714,0,64.69999997189683,3,0,0,0,344.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4073750003529145,0.3865357141375172,0,0.4073750003529145,0.3865357141375172,0,1,0,0,0,0,0.4073750003529145,0.3865357141375172,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
345.6,0.4040000003529144,0.3894285712803744,-0.00375,0.003214285714285714,0,65.59999997189686,3,0,0,0,345.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4040000003529144,0.3894285712803744,0,0.4040000003529144,0.3894285712803744,0,1,0,0,0,0,0.4040000003529144,0.3894285712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
346.5,0.4006250003529145,0.3923214284232315,-0.00375,0.003214285714285714,0,66.49999997189684,3,0,0,0,346.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.4006250003529145,0.3923214284232315,0,0.4006250003529145,0.3923214284232315,0,1,0,0,0,0,0.4006250003529145,0.3923214284232315,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
347.4,0.3972500003529146,0.3952142855660886,-0.00375,0.003214285714285714,0,67.39999997189682,3,0,0,0,347.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3972500003529146,0.3952142855660886,0,0.3972500003529146,0.3952142855660886,0,1,0,0,0,0,0.3972500003529146,0.3952142855660886,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
348.3,0.3938750003529145,0.3981071427089458,-0.00375,0.003214285714285714,0,68.29999997189685,3,0,0,0,348.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3938750003529145,0.3981071427089458,0,0.3938750003529145,0.3981071427089458,0,1,0,0,0,0,0.3938750003529145,0.3981071427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
349.2,0.3905000003529145,0.4009999998518029,-0.00375,0.003214285714285714,0,69.19999997189683,3,0,0,0,349.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3905000003529145,0.4009999998518029,0,0.3905000003529145,0.4009999998518029,0,1,0,0,0,0,0.3905000003529145,0.4009999998518029,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
350.1,0.3871250003529144,0.4038928569946602,-0.00375,0.003214285714285714,0,70.09999997189686,3,0,0,0,350.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3871250003529144,0.4038928569946602,0,0.3871250003529144,0.4038928569946602,0,1,0,0,0,0,0.3871250003529144,0.4038928569946602,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
351,0.3837500003529145,0.4067857141375172,-0.00375,0.003214285714285714,0,70.99999997189684,3,0,0,0,351,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3837500003529145,0.4067857141375172,0,0.3837500003529145,0.4067857141375172,0,1,0,0,0,0,0.3837500003529145,0.4067857141375172,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
351.9,0.3803750003529146,0.4096785712803743,-0.00375,0.003214285714285714,0,71.89999997189682,3,0,0,0,351.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3803750003529146,0.4096785712803743,0,0.3803750003529146,0.4096785712803743,0,1,0,0,0,0,0.3803750003529146,0.4096785712803743,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
352.8,0.3770000003529145,0.4125714284232315,-0.00375,0.003214285714285714,0,72.79999997189685,3,0,0,0,352.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3770000003529145,0.4125714284232315,0,0.3770000003529145,0.4125714284232315,0,1,0,0,0,0,0.3770000003529145,0.4125714284232315,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
353.7,0.3736250003529146,0.4154642855660886,-0.00375,0.003214285714285714,0,73.69999997189683,3,0,0,0,353.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3736250003529146,0.4154642855660886,0,0.3736250003529146,0.4154642855660886,0,1,0,0,0,0,0.3736250003529146,0.4154642855660886,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
354.6,0.3702500003529144,0.4183571427089459,-0.00375,0.003214285714285714,0,74.59999997189686,3,0,0,0,354.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3702500003529144,0.4183571427089459,0,0.3702500003529144,0.4183571427089459,0,1,0,0,0,0,0.3702500003529144,0.4183571427089459,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
355.5,0.3668750003529145,0.4212499998518029,-0.00375,0.003214285714285714,0,75.49999997189684,3,0,0,0,355.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3668750003529145,0.4212499998518029,0,0.3668750003529145,0.4212499998518029,0,1,0,0,0,0,0.3668750003529145,0.4212499998518029,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
356.4,0.3635000003529146,0.42414285699466,-0.00375,0.003214285714285714,0,76.39999997189682,3,0,0,0,356.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3635000003529146,0.42414285699466,0,0.3635000003529146,0.42414285699466,0,1,0,0,0,0,0.3635000003529146,0.42414285699466,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
357.3,0.3601250003529144,0.4270357141375173,-0.00375,0.003214285714285714,0,77.29999997189685,3,0,0,0,357.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3601250003529144,0.4270357141375173,0,0.3601250003529144,0.4270357141375173,0,1,0,0,0,0,0.3601250003529144,0.4270357141375173,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
358.2,0.3567500003529145,0.4299285712803743,-0.00375,0.003214285714285714,0,78.19999997189683,3,0,0,0,358.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3567500003529145,0.4299285712803743,0,0.3567500003529145,0.4299285712803743,0,1,0,0,0,0,0.3567500003529145,0.4299285712803743,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
359.1,0.3533750003529144,0.4328214284232316,-0.00375,0.003214285714285714,0,79.09999997189686,3,0,0,0,359.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3533750003529144,0.4328214284232316,0,0.3533750003529144,0.4328214284232316,0,1,0,0,0,0,0.3533750003529144,0.4328214284232316,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
360,0.3500000003529145,0.4357142855660887,-0.00375,0.003214285714285714,0,79.99999997189684,3,0,0,0,360,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3500000003529145,0.4357142855660887,0,0.3500000003529145,0.4357142855660887,0,1,0,0,0,0,0.3500000003529145,0.4357142855660887,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
360.9,0.3466250003529146,0.4386071427089457,-0.00375,0.003214285714285714,0,80.89999997189682,3,0,0,0,360.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3466250003529146,0.4386071427089457,0,0.3466250003529146,0.4386071427089457,0,1,0,0,0,0,0.3466250003529146,0.4386071427089457,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
361.8,0.3432500003529145,0.441499999851803,-0.00375,0.003214285714285714,0,81.79999997189685,3,0,0,0,361.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3432500003529145,0.441499999851803,0,0.3432500003529145,0.441499999851803,0,1,0,0,0,0,0.3432500003529145,0.441499999851803,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
362.7,0.3398750003529146,0.44439285699466,-0.00375,0.003214285714285714,0,82.69999997189683,3,0,0,0,362.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3398750003529146,0.44439285699466,0,0.3398750003529146,0.44439285699466,0,1,0,0,0,0,0.3398750003529146,0.44439285699466,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
363.6,0.3365000003529144,0.4472857141375173,-0.00375,0.003214285714285714,0,83.59999997189686,3,0,0,0,363.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3365000003529144,0.4472857141375173,0,0.3365000003529144,0.4472857141375173,0,1,0,0,0,0,0.3365000003529144,0.4472857141375173,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
364.5,0.3331250003529145,0.4501785712803744,-0.00375,0.003214285714285714,0,84.49999997189684,3,0,0,0,364.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3331250003529145,0.4501785712803744,0,0.3331250003529145,0.4501785712803744,0,1,0,0,0,0,0.3331250003529145,0.4501785712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
365.4,0.3297500003529146,0.4530714284232314,-0.00375,0.003214285714285714,0,85.39999997189682,3,0,0,0,365.4,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3297500003529146,0.4530714284232314,0,0.3297500003529146,0.4530714284232314,0,1,0,0,0,0,0.3297500003529146,0.4530714284232314,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
366.3,0.3263750003529144,0.4559642855660887,-0.00375,0.003214285714285714,0,86.29999997189685,3,0,0,0,366.3,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3263750003529144,0.4559642855660887,0,0.3263750003529144,0.4559642855660887,0,1,0,0,0,0,0.3263750003529144,0.4559642855660887,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
367.2,0.3230000003529145,0.4588571427089458,-0.00375,0.003214285714285714,0,87.19999997189683,3,0,0,0,367.2,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3230000003529145,0.4588571427089458,0,0.3230000003529145,0.4588571427089458,0,1,0,0,0,0,0.3230000003529145,0.4588571427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
368.1,0.3196250003529144,0.461749999851803,-0.00375,0.003214285714285714,0,88.09999997189686,3,0,0,0,368.1,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3196250003529144,0.461749999851803,0,0.3196250003529144,0.461749999851803,0,1,0,0,0,0,0.3196250003529144,0.461749999851803,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
369,0.3162500003529145,0.4646428569946601,-0.00375,0.003214285714285714,0,88.99999997189684,3,0,0,0,369,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3162500003529145,0.4646428569946601,0,0.3162500003529145,0.4646428569946601,0,1,0,0,0,0,0.3162500003529145,0.4646428569946601,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
369.9,0.3128750003529146,0.4675357141375172,-0.00375,0.003214285714285714,0,89.89999997189682,3,0,0,0,369.9,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3128750003529146,0.4675357141375172,0,0.3128750003529146,0.4675357141375172,0,1,0,0,0,0,0.3128750003529146,0.4675357141375172,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
370.8,0.3095000003529145,0.4704285712803744,-0.00375,0.003214285714285714,0,90.79999997189685,3,0,0,0,370.8,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3095000003529145,0.4704285712803744,0,0.3095000003529145,0.4704285712803744,0,1,0,0,0,0,0.3095000003529145,0.4704285712803744,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
371.7,0.3061250003529146,0.4733214284232315,-0.00375,0.003214285714285714,0,91.69999997189683,3,0,0,0,371.7,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3061250003529146,0.4733214284232315,0,0.3061250003529146,0.4733214284232315,0,1,0,0,0,0,0.3061250003529146,0.4733214284232315,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
372.6,0.3027500003529144,0.4762142855660887,-0.00375,0.003214285714285714,0,92.59999997189686,3,0,0,0,372.6,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.3027500003529144,0.4762142855660887,0,0.3027500003529144,0.4762142855660887,0,1,0,0,0,0,0.3027500003529144,0.4762142855660887,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
373.5,0.2993750003529145,0.4791071427089458,-0.00375,0.003214285714285714,0,93.49999997189684,3,0,0,0,373.5,0,1,0,0,1,0,0,0,280.0000000281032,4,4,0,0,0,0,0,0,0,1,0,3,0.2993750003529145,0.4791071427089458,0,0.2993750003529145,0.4791071427089458,0,1,0,0,0,0,0.2993750003529145,0.4791071427089458,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
